product_id,composition,size,fit,material,description,product_name,product_price,color_name,style_id,color_id,scrapy_datetime
0875105011,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,22.9,Light denim blue,0875105,011,2022-08-01 21:34:37
0875105011,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,22.9,Light denim blue,0875105,011,2022-08-01 21:34:37
0875105011,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,22.9,Light denim blue,0875105,011,2022-08-01 21:34:37
0875105011,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,22.9,Light denim blue,0875105,011,2022-08-01 21:34:37
0875105011,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,22.9,Light denim blue,0875105,011,2022-08-01 21:34:37
0875105015,Cotton 100%,Inner leg: Length: 89.5 cm (Size 33),Relaxed fit,keyFibreType,Light denim blue,Relaxed Jeans,22.9,Light denim blue,0875105,015,2022-08-01 21:34:37
0875105015,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,22.9,Light denim blue,0875105,015,2022-08-01 21:34:37
0875105015,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,22.9,Light denim blue,0875105,015,2022-08-01 21:34:37
0875105015,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,22.9,Light denim blue,0875105,015,2022-08-01 21:34:37
0875105015,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,22.9,Light denim blue,0875105,015,2022-08-01 21:34:37
0875105015,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,22.9,Light denim blue,0875105,015,2022-08-01 21:34:37
0875105016,Cotton 100%,Inner leg: Length: 89.5 cm (Size 33),Relaxed fit,keyFibreType,Denim blue,Relaxed Jeans,29.9,Denim blue,0875105,016,2022-08-01 21:34:37
0875105016,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Denim blue,0875105,016,2022-08-01 21:34:37
0875105016,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Denim blue,0875105,016,2022-08-01 21:34:37
0875105016,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Denim blue,0875105,016,2022-08-01 21:34:37
0875105016,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Denim blue,0875105,016,2022-08-01 21:34:37
0875105016,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Denim blue,0875105,016,2022-08-01 21:34:37
0875105016,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Denim blue,0875105,016,2022-08-01 21:34:37
0875105017,Cotton 100%,Inner leg: Length: 89.5 cm (Size 33),Relaxed fit,keyFibreType,Dark denim blue,Relaxed Jeans,29.9,Dark denim blue,0875105,017,2022-08-01 21:34:37
0875105017,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Dark denim blue,0875105,017,2022-08-01 21:34:37
0875105017,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Dark denim blue,0875105,017,2022-08-01 21:34:37
0875105017,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Dark denim blue,0875105,017,2022-08-01 21:34:37
0875105017,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Dark denim blue,0875105,017,2022-08-01 21:34:37
0875105017,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Dark denim blue,0875105,017,2022-08-01 21:34:37
0875105017,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Dark denim blue,0875105,017,2022-08-01 21:34:37
0875105018,Cotton 100%,Inner leg: Length: 89.5 cm (Size 33),Relaxed fit,keyFibreType,Pale denim blue,Relaxed Jeans,29.9,Pale denim blue,0875105,018,2022-08-01 21:34:37
0875105018,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Pale denim blue,0875105,018,2022-08-01 21:34:37
0875105018,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Pale denim blue,0875105,018,2022-08-01 21:34:37
0875105018,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Pale denim blue,0875105,018,2022-08-01 21:34:37
0875105018,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Pale denim blue,0875105,018,2022-08-01 21:34:37
0875105018,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Pale denim blue,0875105,018,2022-08-01 21:34:37
0875105018,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Pale denim blue,0875105,018,2022-08-01 21:34:37
0875105023,Cotton 100%,Inner leg: Length: 89.5 cm (Size 33),Relaxed fit,keyFibreType,Black,Relaxed Jeans,29.9,Black,0875105,023,2022-08-01 21:34:37
0875105023,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,023,2022-08-01 21:34:37
0875105023,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,023,2022-08-01 21:34:37
0875105023,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,023,2022-08-01 21:34:37
0875105023,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,023,2022-08-01 21:34:37
0875105023,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,023,2022-08-01 21:34:37
0875105023,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,023,2022-08-01 21:34:37
0875105024,Cotton 100%,Inner leg: Length: 89.5 cm (Size 33),Relaxed fit,keyFibreType,Light denim blue,Relaxed Jeans,29.9,Light denim blue,0875105,024,2022-08-01 21:34:37
0875105024,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light denim blue,0875105,024,2022-08-01 21:34:37
0875105024,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light denim blue,0875105,024,2022-08-01 21:34:37
0875105024,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light denim blue,0875105,024,2022-08-01 21:34:37
0875105024,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light denim blue,0875105,024,2022-08-01 21:34:37
0875105024,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light denim blue,0875105,024,2022-08-01 21:34:37
0875105024,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light denim blue,0875105,024,2022-08-01 21:34:37
0875105026,Cotton 100%,Inner leg: Length: 89.5 cm (Size 33),Relaxed fit,keyFibreType,Light gray,Relaxed Jeans,29.9,Light gray,0875105,026,2022-08-01 21:34:37
0875105026,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light gray,0875105,026,2022-08-01 21:34:37
0875105026,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light gray,0875105,026,2022-08-01 21:34:37
0875105026,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light gray,0875105,026,2022-08-01 21:34:37
0875105026,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light gray,0875105,026,2022-08-01 21:34:37
0875105026,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light gray,0875105,026,2022-08-01 21:34:37
0875105026,Cotton 100%,Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Light gray,0875105,026,2022-08-01 21:34:37
0875105029,Cotton 100%,Inner leg: Length: 89.5 cm (Size 33),Relaxed fit,keyFibreType,Black,Relaxed Jeans,29.9,Black,0875105,029,2022-08-01 21:34:37
0875105029,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,029,2022-08-01 21:34:37
0875105029,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,029,2022-08-01 21:34:37
0875105029,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,029,2022-08-01 21:34:37
0875105029,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,029,2022-08-01 21:34:37
0875105029,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,029,2022-08-01 21:34:37
0875105029,"Polyester 65%, Cotton 35%",Waist: Circumference: 90.5 cm (Size 33),Relaxed fit,Denim,Solid-color,Relaxed Jeans,29.9,Black,0875105,029,2022-08-01 21:34:37
1013317001,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Light denim blue,Hybrid Regular Tapered Joggers,44.9,Light denim blue,1013317,001,2022-08-01 21:34:37
1013317001,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Light denim blue,Hybrid Regular Tapered Joggers,44.9,Light denim blue,1013317,001,2022-08-01 21:34:37
1013317001,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Light denim blue,Hybrid Regular Tapered Joggers,44.9,Light denim blue,1013317,001,2022-08-01 21:34:37
1013317001,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Light denim blue,Hybrid Regular Tapered Joggers,44.9,Light denim blue,1013317,001,2022-08-01 21:34:37
1013317001,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Light denim blue,Hybrid Regular Tapered Joggers,44.9,Light denim blue,1013317,001,2022-08-01 21:34:37
1013317001,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Light denim blue,Hybrid Regular Tapered Joggers,44.9,Light denim blue,1013317,001,2022-08-01 21:34:37
1013317002,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Denim blue,Hybrid Regular Tapered Joggers,44.9,Denim blue,1013317,002,2022-08-01 21:34:37
1013317002,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Denim blue,1013317,002,2022-08-01 21:34:37
1013317002,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Denim blue,1013317,002,2022-08-01 21:34:37
1013317002,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Denim blue,1013317,002,2022-08-01 21:34:37
1013317002,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Denim blue,1013317,002,2022-08-01 21:34:37
1013317002,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Denim blue,1013317,002,2022-08-01 21:34:37
1013317004,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Black,Hybrid Regular Tapered Joggers,20.9,Black,1013317,004,2022-08-01 21:34:37
1013317004,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,20.9,Black,1013317,004,2022-08-01 21:34:37
1013317004,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,20.9,Black,1013317,004,2022-08-01 21:34:37
1013317004,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,20.9,Black,1013317,004,2022-08-01 21:34:37
1013317004,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,20.9,Black,1013317,004,2022-08-01 21:34:37
1013317004,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,20.9,Black,1013317,004,2022-08-01 21:34:37
1013317005,"Cotton 79%, Polyester 19%, Spandex 2%",,Regular fit,Denim,Dark gray,Hybrid Regular Tapered Joggers,44.9,Dark gray,1013317,005,2022-08-01 21:34:37
1013317005,"Cotton 79%, Polyester 19%, Spandex 2%",,Regular fit,Denim,Dark gray,Hybrid Regular Tapered Joggers,44.9,Dark gray,1013317,005,2022-08-01 21:34:37
1013317005,"Cotton 79%, Polyester 19%, Spandex 2%",,Regular fit,Denim,Dark gray,Hybrid Regular Tapered Joggers,44.9,Dark gray,1013317,005,2022-08-01 21:34:37
1013317005,"Cotton 79%, Polyester 19%, Spandex 2%",,Regular fit,Denim,Dark gray,Hybrid Regular Tapered Joggers,44.9,Dark gray,1013317,005,2022-08-01 21:34:37
1013317005,"Cotton 79%, Polyester 19%, Spandex 2%",,Regular fit,Denim,Dark gray,Hybrid Regular Tapered Joggers,44.9,Dark gray,1013317,005,2022-08-01 21:34:37
1013317005,"Cotton 79%, Polyester 19%, Spandex 2%",,Regular fit,Denim,Dark gray,Hybrid Regular Tapered Joggers,44.9,Dark gray,1013317,005,2022-08-01 21:34:37
1013317006,"Cotton 79%, Polyester 20%, Spandex 1%",,Regular fit,Denim,Black,Hybrid Regular Tapered Joggers,44.9,Black,1013317,006,2022-08-01 21:34:37
1013317006,"Cotton 79%, Polyester 20%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Black,1013317,006,2022-08-01 21:34:37
1013317006,"Cotton 79%, Polyester 20%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Black,1013317,006,2022-08-01 21:34:37
1013317006,"Cotton 79%, Polyester 20%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Black,1013317,006,2022-08-01 21:34:37
1013317006,"Cotton 79%, Polyester 20%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Black,1013317,006,2022-08-01 21:34:37
1013317006,"Cotton 79%, Polyester 20%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Black,1013317,006,2022-08-01 21:34:37
1013317008,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Dark blue,Hybrid Regular Tapered Joggers,15.9,Dark blue,1013317,008,2022-08-01 21:34:37
1013317008,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,15.9,Dark blue,1013317,008,2022-08-01 21:34:37
1013317008,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,15.9,Dark blue,1013317,008,2022-08-01 21:34:37
1013317008,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,15.9,Dark blue,1013317,008,2022-08-01 21:34:37
1013317008,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,15.9,Dark blue,1013317,008,2022-08-01 21:34:37
1013317008,"Cotton 77%, Polyester 21%, Spandex 2%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,15.9,Dark blue,1013317,008,2022-08-01 21:34:37
1013317010,"Cotton 80%, Polyester 19%, Spandex 1%",,Regular fit,Denim,Black,Hybrid Regular Tapered Joggers,22.9,Black,1013317,010,2022-08-01 21:34:37
1013317010,"Cotton 80%, Polyester 19%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,22.9,Black,1013317,010,2022-08-01 21:34:37
1013317010,"Cotton 80%, Polyester 19%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,22.9,Black,1013317,010,2022-08-01 21:34:37
1013317010,"Cotton 80%, Polyester 19%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,22.9,Black,1013317,010,2022-08-01 21:34:37
1013317010,"Cotton 80%, Polyester 19%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,22.9,Black,1013317,010,2022-08-01 21:34:37
1013317010,"Cotton 80%, Polyester 19%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,22.9,Black,1013317,010,2022-08-01 21:34:37
1013317012,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Light denim blue,1013317,012,2022-08-01 21:34:37
1013317012,"Cotton 78%, Polyester 21%, Spandex 1%",,Regular fit,Denim,Solid-color,Hybrid Regular Tapered Joggers,44.9,Light denim blue,1013317,012,2022-08-01 21:34:37
0979945001,Cotton 100%,,Loose fit,keyFibreType,Light denim blue,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945001,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945001,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945001,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945001,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945001,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945003,Cotton 100%,,Loose fit,keyFibreType,Black,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945003,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945003,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945003,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945003,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945003,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945001,Cotton 100%,,Loose fit,keyFibreType,Light denim blue,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945001,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945001,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945001,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945001,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945001,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Light denim blue,0979945,001,2022-08-01 21:34:37
0979945003,Cotton 100%,,Loose fit,keyFibreType,Black,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945003,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945003,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945003,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945003,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
0979945003,"Polyester 65%, Cotton 35%",,Loose fit,Denim,Solid-color,Loose Jeans,39.9,Black,0979945,003,2022-08-01 21:34:37
1024256001,"Cotton 99%, Spandex 1%",,Slim fit,Denim,Black,Slim Jeans,24.9,Black,1024256,001,2022-08-01 21:34:37
1024256001,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Black,1024256,001,2022-08-01 21:34:37
1024256001,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Black,1024256,001,2022-08-01 21:34:37
1024256001,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Black,1024256,001,2022-08-01 21:34:37
1024256001,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Black,1024256,001,2022-08-01 21:34:37
1024256001,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Black,1024256,001,2022-08-01 21:34:37
1024256001,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Black,1024256,001,2022-08-01 21:34:37
1024256002,"Cotton 99%, Spandex 1%",,Slim fit,Denim,Light denim blue,Slim Jeans,24.9,Light denim blue,1024256,002,2022-08-01 21:34:37
1024256002,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Light denim blue,1024256,002,2022-08-01 21:34:37
1024256002,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Light denim blue,1024256,002,2022-08-01 21:34:37
1024256002,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Light denim blue,1024256,002,2022-08-01 21:34:37
1024256002,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Light denim blue,1024256,002,2022-08-01 21:34:37
1024256002,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Light denim blue,1024256,002,2022-08-01 21:34:37
1024256002,"Polyester 65%, Cotton 35%",,Slim fit,Denim,Solid-color,Slim Jeans,24.9,Light denim blue,1024256,002,2022-08-01 21:34:37
0985159001,"Cotton 99%, Spandex 1%",,Skinny fit,Denim,Black,Skinny Jeans,24.9,Black,0985159,001,2022-08-01 21:34:37
0985159001,Cotton 100%,,Skinny fit,Denim,Solid-color,Skinny Jeans,24.9,Black,0985159,001,2022-08-01 21:34:37
0985159001,Cotton 100%,,Skinny fit,Denim,Solid-color,Skinny Jeans,24.9,Black,0985159,001,2022-08-01 21:34:37
0985159001,Cotton 100%,,Skinny fit,Denim,Solid-color,Skinny Jeans,24.9,Black,0985159,001,2022-08-01 21:34:37
0985159001,Cotton 100%,,Skinny fit,Denim,Solid-color,Skinny Jeans,24.9,Black,0985159,001,2022-08-01 21:34:37
0985159001,Cotton 100%,,Skinny fit,Denim,Solid-color,Skinny Jeans,24.9,Black,0985159,001,2022-08-01 21:34:37
0985159001,Cotton 100%,,Skinny fit,Denim,Solid-color,Skinny Jeans,24.9,Black,0985159,001,2022-08-01 21:34:37
1008549001,"Cotton 98%, Spandex 2%",,Regular fit,keyFibreType,Light denim blue,Regular Jeans,24.9,Light denim blue,1008549,001,2022-08-01 21:34:37
1008549001,"Polyester 65%, Cotton 35%",,Regular fit,Denim,Solid-color,Regular Jeans,24.9,Light denim blue,1008549,001,2022-08-01 21:34:37
1008549001,"Polyester 65%, Cotton 35%",,Regular fit,Denim,Solid-color,Regular Jeans,24.9,Light denim blue,1008549,001,2022-08-01 21:34:37
1008549001,"Polyester 65%, Cotton 35%",,Regular fit,Denim,Solid-color,Regular Jeans,24.9,Light denim blue,1008549,001,2022-08-01 21:34:37
1008549001,"Polyester 65%, Cotton 35%",,Regular fit,Denim,Solid-color,Regular Jeans,24.9,Light denim blue,1008549,001,2022-08-01 21:34:37
1008549001,"Polyester 65%, Cotton 35%",,Regular fit,Denim,Solid-color,Regular Jeans,24.9,Light denim blue,1008549,001,2022-08-01 21:34:37
1008549001,"Polyester 65%, Cotton 35%",,Regular fit,Denim,Solid-color,Regular Jeans,24.9,Light denim blue,1008549,001,2022-08-01 21:34:37
1008549001,"Polyester 65%, Cotton 35%",,Regular fit,Denim,Solid-color,Regular Jeans,24.9,Light denim blue,1008549,001,2022-08-01 21:34:37
1008549002,"Cotton 99%, Spandex 1%",,Regular fit,keyFibreType,Denim blue,Regular Jeans,24.9,Denim blue,1008549,002,2022-08-01 21:34:37
